"Year","Age","Female","Male","Total","OpenInterval"
1756,26,15583.4,13432.12,29015.52,FALSE
1756,27,15831.73,13751.42,29583.15,FALSE
1756,28,16053.94,14132.24,30186.19,FALSE
1756,29,16169.35,14436.21,30605.56,FALSE
1756,30,16162.35,14589.97,30752.31,FALSE
1756,31,15422.82,13935.25,29358.07,FALSE
1756,32,14704.07,13277.01,27981.08,FALSE
1756,33,14011,12687.15,26698.15,FALSE
1756,34,13278.84,12127.61,25406.45,FALSE
1756,35,12461.82,11457.69,23919.51,FALSE
1756,36,12340.2,11307.74,23647.93,FALSE
1756,37,12151.57,11116.85,23268.42,FALSE
1756,38,11942.61,10955.09,22897.7,FALSE
1756,39,11854.63,10883.43,22738.06,FALSE
1756,40,11943.49,10937.22,22880.7,FALSE
1756,41,11434.9,10419.27,21854.17,FALSE
1756,42,10971.71,9919.06,20890.76,FALSE
1756,43,10474.56,9390.35,19864.91,FALSE
1756,44,9825.63,8752.91,18578.54,FALSE
1756,45,9018.92,7992.09,17011.01,FALSE
1756,46,8996.3,7914.33,16910.63,FALSE
1756,47,9075.81,7918.8,16994.61,FALSE
1756,48,9208.34,7940.1,17148.44,FALSE
1756,49,9395.49,7957.69,17353.18,FALSE
1756,50,9718.18,8054.08,17772.26,FALSE
1756,51,9142.46,7567.1,16709.56,FALSE
1756,52,8711.19,7234.18,15945.37,FALSE
1756,53,8335.12,6965.94,15301.06,FALSE
1756,54,7846.47,6580.22,14426.69,FALSE
1756,55,7140.89,5998.1,13138.99,FALSE
1756,56,7300.77,5968.09,13268.86,FALSE
1756,57,7316.54,5761.98,13078.53,FALSE
1756,58,7312.41,5511.26,12823.67,FALSE
1756,59,7410.66,5375.39,12786.06,FALSE
1756,60,7605.5,5381.52,12987.02,FALSE
1756,61,7067.1,5031.85,12098.94,FALSE
1756,62,6723.43,4793.86,11517.29,FALSE
1756,63,6508.92,4598.97,11107.89,FALSE
1756,64,6287.19,4349.15,10636.34,FALSE
1756,65,6044.96,4091.79,10136.75,FALSE
1756,66,6036.69,4017.89,10054.58,FALSE
1756,67,5886.44,3908.43,9794.87,FALSE
1756,68,5611.86,3746.49,9358.35,FALSE
1756,69,5272.66,3557.41,8830.07,FALSE
1756,70,4933.31,3333.87,8267.18,FALSE
1756,71,4492.44,3014.01,7506.45,FALSE
1756,72,4091.95,2722.68,6814.63,FALSE
1756,73,3676.6,2437.94,6114.55,FALSE
1756,74,3224.72,2140.08,5364.8,FALSE
1756,75,2719.78,1823.56,4543.34,FALSE
1756,76,2420.36,1626.01,4046.36,FALSE
1756,77,2155.37,1420.94,3576.31,FALSE
1756,78,1916.67,1215.04,3131.71,FALSE
1756,79,1707.98,1027.67,2735.65,FALSE
1756,80,1814.13,1110.04,2924.17,FALSE
1756,81,1562.85,933.44,2496.29,FALSE
1756,82,1332.53,777.63,2110.16,FALSE
1756,83,1125.25,646.21,1771.46,FALSE
1756,84,942.47,537.36,1479.83,FALSE
1756,85,781.97,445.24,1227.21,FALSE
1756,86,643.74,365.65,1009.39,FALSE
1756,87,526.38,295.95,822.33,FALSE
1756,88,425.4,235.83,661.23,FALSE
1756,89,341.13,185.02,526.16,FALSE
1756,90,268.2,141.82,410.02,FALSE
1756,91,207.73,107.84,315.56,FALSE
1756,92,158.86,80.77,239.63,FALSE
1756,93,120.05,60.04,180.09,FALSE
1756,94,89.62,44.32,133.94,FALSE
1756,95,66.09,32.1,98.19,FALSE
1756,96,48.12,22.73,70.86,FALSE
1756,97,34.41,15.7,50.11,FALSE
1756,98,24.07,10.67,34.74,FALSE
1756,99,16.58,7.43,24.01,FALSE
1756,100,11.35,5.17,16.52,FALSE
1756,101,7.49,3.31,10.8,FALSE
1756,102,4.64,1.71,6.35,FALSE
1756,103,2.92,0.76,3.67,FALSE
1756,104,1.64,0.42,2.06,FALSE
1756,105,0.7,0.16,0.86,FALSE
1756,106,0.37,0,0.37,FALSE
1756,107,0.14,0,0.14,FALSE
1756,108,0,0,0,FALSE
1756,109,0,0,0,FALSE
1756,110,0,0,0,TRUE
1757,0,27358.46,27724.04,55082.51,FALSE
1757,1,25060.8,25020.42,50081.22,FALSE
1757,2,26355.84,25861.11,52216.95,FALSE
1757,3,26901.74,26134.12,53035.86,FALSE
1757,4,22203.31,22335.54,44538.85,FALSE
1757,5,18957.08,19236.08,38193.16,FALSE
1757,6,19607.52,19219.17,38826.69,FALSE
1757,7,20085.99,19418.27,39504.26,FALSE
1757,8,20094.99,19629.09,39724.09,FALSE
1757,9,20137.58,20052.62,40190.2,FALSE
1757,10,20422.46,20566.6,40989.05,FALSE
1757,11,19395.42,19432.36,38827.79,FALSE
1757,12,18303.31,18302.57,36605.88,FALSE
1757,13,17142.01,17143.44,34285.45,FALSE
1757,14,16167.37,16122.57,32289.94,FALSE
1757,15,15418.09,15248.97,30667.06,FALSE
1757,16,15766.08,15166.19,30932.28,FALSE
1757,17,16201.28,15216.53,31417.81,FALSE
1757,18,16661.18,15339.46,32000.64,FALSE
1757,19,17171.89,15483.98,32655.87,FALSE
1757,20,17733.45,15592.11,33325.56,FALSE
1757,21,17448.51,15107.96,32556.47,FALSE
1757,22,17092.83,14655.08,31747.9,FALSE
1757,23,16520.86,14127.12,30647.98,FALSE
1757,24,15890.87,13556.87,29447.74,FALSE
1757,25,15312.56,13021.02,28333.58,FALSE
1757,26,15542.93,13336.78,28879.71,FALSE
1757,27,15803.49,13655.51,29459,FALSE
1757,28,16047.07,13983.21,30030.27,FALSE
1757,29,16261.27,14372.02,30633.29,FALSE
1757,30,16364.55,14680.65,31045.19,FALSE
1757,31,15547.88,14025.77,29573.65,FALSE
1757,32,14822.99,13386.78,28209.77,FALSE
1757,33,14127.36,12747.52,26874.88,FALSE
1757,34,13465.83,12178.33,25644.16,FALSE
1757,35,12773.75,11641.93,24415.68,FALSE
1757,36,12689.13,11597.87,24287,FALSE
1757,37,12575.58,11446.1,24021.68,FALSE
1757,38,12381.87,11247.31,23629.18,FALSE
1757,39,12156.92,11073.58,23230.5,FALSE
1757,40,12047.5,10988.79,23036.29,FALSE
1757,41,11451.55,10414.42,21865.97,FALSE
1757,42,10943.62,9904.16,20847.78,FALSE
1757,43,10489.68,9416.3,19905.99,FALSE
1757,44,10012.27,8905.97,18918.24,FALSE
1757,45,9395.38,8295.12,17690.5,FALSE
1757,46,9304.87,8165.69,17470.56,FALSE
1757,47,9290.23,8088.27,17378.51,FALSE
1757,48,9374.3,8092.21,17466.52,FALSE
1757,49,9505.64,8109.39,17615.03,FALSE
1757,50,9687.23,8118.8,17806.03,FALSE
1757,51,9008.86,7492.19,16501.05,FALSE
1757,52,8449.54,7018.6,15468.14,FALSE
1757,53,8032.05,6695.33,14727.38,FALSE
1757,54,7671.91,6436.82,14108.73,FALSE
1757,55,7209.85,6068.93,13278.78,FALSE
1757,56,7506.3,6175.23,13681.53,FALSE
1757,57,7673.98,6142.41,13816.38,FALSE
1757,58,7679.95,5919.84,13599.79,FALSE
1757,59,7659.14,5648.01,13307.14,FALSE
1757,60,7745.23,5497.39,13242.61,FALSE
1757,61,7080.23,5022.66,12102.89,FALSE
1757,62,6542.25,4677.07,11219.32,FALSE
1757,63,6199.88,4443.53,10643.41,FALSE
1757,64,5989.63,4255.09,10244.72,FALSE
1757,65,5779.02,4015.66,9794.68,FALSE
1757,66,5824.01,3898.7,9722.71,FALSE
1757,67,5811.63,3824.58,9636.21,FALSE
1757,68,5646.99,3710.89,9357.88,FALSE
1757,69,5347.01,3540.12,8887.13,FALSE
1757,70,4975.53,3339.25,8314.78,FALSE
1757,71,4465.77,3005.19,7470.96,FALSE
1757,72,4015.05,2686.73,6701.78,FALSE
1757,73,3618.37,2401.97,6020.34,FALSE
1757,74,3220.41,2129.36,5349.77,FALSE
1757,75,2799.31,1849.53,4648.84,FALSE
1757,76,2510.79,1665,4175.79,FALSE
1757,77,2220.68,1473.78,3694.46,FALSE
1757,78,1962.75,1274.53,3237.28,FALSE
1757,79,1728.21,1073.91,2802.12,FALSE
1757,80,1843.02,1148.64,2991.67,FALSE
1757,81,1579.1,966.15,2545.26,FALSE
1757,82,1339.45,801.21,2140.67,FALSE
1757,83,1125.03,657.62,1782.64,FALSE
1757,84,937.87,539.01,1476.88,FALSE
1757,85,778.42,443.03,1221.45,FALSE
1757,86,642.79,364.08,1006.88,FALSE
1757,87,526.24,296.03,822.28,FALSE
1757,88,427.26,236.44,663.7,FALSE
1757,89,341.33,185.01,526.34,FALSE
1757,90,264.58,140.82,405.4,FALSE
1757,91,203.72,106.18,309.9,FALSE
1757,92,154.74,78.72,233.46,FALSE
1757,93,115.91,57.3,173.2,FALSE
1757,94,85.73,41.35,127.08,FALSE
1757,95,62.57,29.64,92.21,FALSE
1757,96,45.09,20.73,65.82,FALSE
1757,97,32.05,14.05,46.1,FALSE
1757,98,22.3,9.16,31.46,FALSE
1757,99,15.08,5.82,20.89,FALSE
1757,100,10.02,3.88,13.9,FALSE
1757,101,6.62,2.61,9.23,FALSE
1757,102,4.13,1.5,5.63,FALSE
1757,103,2.31,0.45,2.75,FALSE
1757,104,1.31,0,1.31,FALSE
1757,105,0.59,0,0.59,FALSE
1757,106,0.14,0,0.14,FALSE
1757,107,0,0,0,FALSE
1757,108,0,0,0,FALSE
1757,109,0,0,0,FALSE
1757,110,0,0,0,TRUE
1758,0,26615.35,26945.24,53560.58,FALSE
1758,1,24235.68,24257.35,48493.03,FALSE
1758,2,26367.88,25742.55,52110.43,FALSE
1758,3,28107.81,26957.61,55065.42,FALSE
1758,4,22438.28,22880.98,45319.26,FALSE
1758,5,18575.72,19613.64,38189.36,FALSE
1758,6,19130.35,19530.85,38661.2,FALSE
1758,7,19880.75,19602.79,39483.54,FALSE
1758,8,20433.57,19878.23,40311.8,FALSE
1758,9,20483.07,20142.92,40625.99,FALSE
1758,10,20543.94,20601.22,41145.16,FALSE
1758,11,19543.17,19653.59,39196.75,FALSE
1758,12,18556.27,18566.79,37123.06,FALSE
1758,13,17507.93,17485.29,34993.22,FALSE
1758,14,16394.76,16376.37,32771.12,FALSE
1758,15,15462.64,15401.51,30864.15,FALSE
1758,16,15732.14,15209.22,30941.36,FALSE
1758,17,16092.21,15127.36,31219.56,FALSE
1758,18,16538.6,15174.71,31713.31,FALSE
1758,19,17006.97,15290.47,32297.44,FALSE
1758,20,17523.86,15422.22,32946.08,FALSE
1758,21,17167.47,14893.25,32060.73,FALSE
1758,22,16882.07,14416.26,31298.33,FALSE
1758,23,16528.8,13972.14,30500.94,FALSE
1758,24,15965.75,13458.28,29424.03,FALSE
1758,25,15346.77,12906.03,28252.8,FALSE
1758,26,15572.55,13205.4,28777.95,FALSE
1758,27,15801.98,13528.26,29330.25,FALSE
1758,28,16060.19,13853.09,29913.28,FALSE
1758,29,16298.72,14186.32,30485.05,FALSE
1758,30,16505.58,14582.25,31087.83,FALSE
1758,31,15620.97,13969.01,29589.98,FALSE
1758,32,14828.09,13337.1,28165.2,FALSE
1758,33,14131.45,12723.35,26854.8,FALSE
1758,34,13470.7,12112.07,25582.77,FALSE
1758,35,12849.67,11572.11,24421.77,FALSE
1758,36,12902.78,11663.61,24566.39,FALSE
1758,37,12824.99,11620.22,24445.22,FALSE
1758,38,12707.84,11462.83,24170.67,FALSE
1758,39,12498.44,11252.78,23751.21,FALSE
1758,40,12249.33,11065.07,23314.4,FALSE
1758,41,11591.38,10468.3,22059.67,FALSE
1758,42,10996.1,9901.84,20897.93,FALSE
1758,43,10496.33,9401.92,19898.25,FALSE
1758,44,10058.77,8928.01,18986.78,FALSE
1758,45,9606.24,8436.47,18042.71,FALSE
1758,46,9587.6,8382.26,17969.86,FALSE
1758,47,9502.65,8250.85,17753.5,FALSE
1758,48,9489.17,8171.57,17660.74,FALSE
1758,49,9570.1,8173.78,17743.88,FALSE
1758,50,9693.46,8187.52,17880.99,FALSE
1758,51,9036.35,7579.79,16616.13,FALSE
1758,52,8377.88,6973.02,15350.9,FALSE
1758,53,7837.51,6513.12,14350.64,FALSE
1758,54,7437.08,6197.44,13634.52,FALSE
1758,55,7095.21,5943.99,13039.19,FALSE
1758,56,7476.26,6150.86,13627.11,FALSE
1758,57,7787.44,6259.02,14046.47,FALSE
1758,58,7954.87,6221.92,14176.8,FALSE
1758,59,7943.54,5986.66,13930.2,FALSE
1758,60,7901.14,5703.12,13604.26,FALSE
1758,61,7231.93,5157.91,12389.84,FALSE
1758,62,6570.81,4694.14,11264.94,FALSE
1758,63,6040.8,4356.87,10397.67,FALSE
1758,64,5708.39,4129.36,9837.76,FALSE
1758,65,5511.21,3946.04,9457.25,FALSE
1758,66,5572.22,3817.64,9389.86,FALSE
1758,67,5614.17,3698.26,9312.44,FALSE
1758,68,5587.13,3619.93,9207.06,FALSE
1758,69,5394.52,3499.31,8893.84,FALSE
1758,70,5057.17,3320.22,8377.39,FALSE
1758,71,4538.84,2996.95,7535.79,FALSE
1758,72,4013.5,2668.33,6681.83,FALSE
1758,73,3562.1,2359.05,5921.15,FALSE
1758,74,3178.81,2086.14,5264.95,FALSE
1758,75,2808.14,1828.9,4637.04,FALSE
1758,76,2550.64,1670.98,4221.63,FALSE
1758,77,2277,1491.96,3768.96,FALSE
1758,78,1998.6,1307.38,3305.97,FALSE
1758,79,1749.21,1115.05,2864.27,FALSE
1758,80,1845.94,1165.19,3011.13,FALSE
1758,81,1575.23,983.75,2558.97,FALSE
1758,82,1327.44,815.74,2143.18,FALSE
1758,83,1107.43,665.97,1773.4,FALSE
1758,84,916.16,538.23,1454.39,FALSE
1758,85,754.67,435.61,1190.28,FALSE
1758,86,622.15,355.75,977.91,FALSE
1758,87,510.16,290.69,800.85,FALSE
1758,88,413.95,234.51,648.46,FALSE
1758,89,332.03,184.75,516.78,FALSE
1758,90,257.14,140,397.14,FALSE
1758,91,196.3,104.6,300.9,FALSE
1758,92,148.18,77.25,225.42,FALSE
1758,93,110.21,55.96,166.16,FALSE
1758,94,80.74,39.66,120.4,FALSE
1758,95,58.37,27.91,86.28,FALSE
1758,96,41.62,19.56,61.18,FALSE
1758,97,29.3,13.28,42.59,FALSE
1758,98,20.36,8.65,29.01,FALSE
1758,99,13.78,5.31,19.09,FALSE
1758,100,8.97,3.12,12.09,FALSE
1758,101,5.71,2.03,7.73,FALSE
1758,102,3.63,1.36,4.99,FALSE
1758,103,2.1,0.67,2.77,FALSE
1758,104,0.95,0.14,1.08,FALSE
1758,105,0.42,0,0.42,FALSE
1758,106,0.16,0,0.16,FALSE
1758,107,0,0,0,FALSE
1758,108,0,0,0,FALSE
1758,109,0,0,0,FALSE
1758,110,0,0,0,TRUE
1759,0,26746.78,27118.24,53865.02,FALSE
1759,1,24013.32,24015.86,48029.18,FALSE
1759,2,26209.46,25493.32,51702.78,FALSE
1759,3,28812.92,27359.37,56172.28,FALSE
1759,4,22759.74,23398.56,46158.3,FALSE
1759,5,18190.66,19901.61,38092.27,FALSE
1759,6,18645.85,19902.48,38548.33,FALSE
1759,7,19292.04,19887.16,39179.2,FALSE
1759,8,20105.85,20006.65,40112.5,FALSE
1759,9,20698.35,20321.06,41019.4,FALSE
1759,10,20759.22,20612.02,41371.24,FALSE
1759,11,19648.88,19788.96,39437.85,FALSE
1759,12,18682.14,18877.09,37559.23,FALSE
1759,13,17732.13,17830.74,35562.87,FALSE
1759,14,16725.78,16789.75,33515.53,FALSE
1759,15,15659.41,15722.33,31381.74,FALSE
1759,16,15843.51,15347.03,31190.55,FALSE
1759,17,16123.95,15154.11,31278.06,FALSE
1759,18,16495.42,15069.47,31564.89,FALSE
1759,19,16953.78,15111.9,32065.68,FALSE
1759,20,17432.23,15219.04,32651.27,FALSE
1759,21,17034.1,14715.2,31749.31,FALSE
1759,22,16680.43,14199.82,30880.26,FALSE
1759,23,16396.54,13736.14,30132.68,FALSE
1759,24,16046.99,13305.84,29352.82,FALSE
1759,25,15492.23,12809.54,28301.77,FALSE
1759,26,15678.93,13090.73,28769.66,FALSE
1759,27,15904.68,13394.88,29299.56,FALSE
1759,28,16132.02,13721.52,29853.54,FALSE
1759,29,16386.96,14048.62,30435.58,FALSE
1759,30,16620.31,14383.72,31004.03,FALSE
1759,31,15663.63,13769.74,29433.37,FALSE
1759,32,14810.53,13180.92,27991.46,FALSE
1759,33,14052.5,12578.07,26630.57,FALSE
1759,34,13393.71,11996.31,25390.01,FALSE
1759,35,12775.3,11420.84,24196.14,FALSE
1759,36,12984.59,11546.82,24531.41,FALSE
1759,37,13046.32,11642.04,24688.37,FALSE
1759,38,12965.15,11595.76,24560.91,FALSE
1759,39,12834.69,11428.92,24263.61,FALSE
1759,40,12602.74,11205.02,23807.76,FALSE
1759,41,11804.68,10543.24,22347.93,FALSE
1759,42,11149.08,9955.39,21104.47,FALSE
1759,43,10563.32,9401.13,19964.44,FALSE
1759,44,10079.55,8915.55,18995.09,FALSE
1759,45,9664.1,8459.29,18123.39,FALSE
1759,46,9767.46,8480.81,18248.27,FALSE
1759,47,9758.96,8428.06,18187.02,FALSE
1759,48,9676.68,8294.46,17971.14,FALSE
1759,49,9663.1,8212.96,17876.06,FALSE
1759,50,9742.81,8213.74,17956.55,FALSE
1759,51,9118.62,7680.3,16798.92,FALSE
1759,52,8484.41,7093.77,15578.19,FALSE
1759,53,7849.99,6507.93,14357.92,FALSE
1759,54,7329.67,6063.08,13392.75,FALSE
1759,55,6944.26,5756.82,12701.09,FALSE
1759,56,7322.49,5994.4,13316.89,FALSE
1759,57,7717.86,6207.3,13925.16,FALSE
1759,58,8035.12,6317.21,14352.33,FALSE
1759,59,8196.1,6275.61,14471.71,FALSE
1759,60,8165.4,6027.72,14193.12,FALSE
1759,61,7411.33,5375.55,12786.88,FALSE
1759,62,6750.35,4840.96,11591.31,FALSE
1759,63,6104.43,4388.56,10492.99,FALSE
1759,64,5592.89,4062.46,9655.34,FALSE
1759,65,5279.52,3846.01,9125.53,FALSE
1759,66,5326.06,3758.44,9084.5,FALSE
1759,67,5387.16,3632.32,9019.49,FALSE
1759,68,5419.59,3511.64,8931.23,FALSE
1759,69,5372.93,3428.51,8801.44,FALSE
1759,70,5151.74,3300.36,8452.11,FALSE
1759,71,4636.28,2968.6,7604.88,FALSE
1759,72,4111.23,2654.74,6765.97,FALSE
1759,73,3591.48,2339.9,5931.38,FALSE
1759,74,3156.63,2047.88,5204.51,FALSE
1759,75,2799.93,1794.8,4594.73,FALSE
1759,76,2541.54,1637.32,4178.86,FALSE
1759,77,2302.14,1488.71,3790.86,FALSE
1759,78,2042.32,1318.14,3360.46,FALSE
1759,79,1774.21,1141.52,2915.73,FALSE
1759,80,1849.19,1169.61,3018.8,FALSE
1759,81,1581.9,996.74,2578.64,FALSE
1759,82,1328.72,830.56,2159.28,FALSE
1759,83,1101.62,678.1,1779.72,FALSE
1759,84,905.47,544.15,1449.62,FALSE
1759,85,740.2,431.97,1172.16,FALSE
1759,86,605.63,344.96,950.59,FALSE
1759,87,496.57,278.68,775.25,FALSE
1759,88,404.5,225.38,629.88,FALSE
1759,89,324.69,179.15,503.84,FALSE
1759,90,251.88,136.28,388.15,FALSE
1759,91,190.78,100.74,291.53,FALSE
1759,92,142.26,73.04,215.31,FALSE
1759,93,104.77,52.26,157.03,FALSE
1759,94,75.84,36.48,112.31,FALSE
1759,95,53.91,24.71,78.62,FALSE
1759,96,37.74,16.63,54.37,FALSE
1759,97,26,11.18,37.18,FALSE
1759,98,17.66,7.17,24.83,FALSE
1759,99,11.81,4.26,16.08,FALSE
1759,100,7.6,2.22,9.82,FALSE
1759,101,4.58,0.99,5.57,FALSE
1759,102,2.64,0.58,3.22,FALSE
1759,103,1.53,0.39,1.92,FALSE
1759,104,0.68,0.15,0.83,FALSE
1759,105,0.05,0,0.05,FALSE
1759,106,0,0,0,FALSE
1759,107,0,0,0,FALSE
1759,108,0,0,0,FALSE
1759,109,0,0,0,FALSE
1759,110,0,0,0,TRUE
1760,0,27458.27,27866.47,55324.74,FALSE
1760,1,24760.58,24652.25,49412.84,FALSE
1760,2,26017.41,25320.15,51337.55,FALSE
1760,3,28725.62,27208.3,55933.92,FALSE
1760,4,22864.22,23473.9,46338.13,FALSE
1760,5,18062.77,20113.88,38176.65,FALSE
1760,6,18426.41,20197.96,38624.36,FALSE
1760,7,18981.06,20269.45,39250.5,FALSE
1760,8,19710.56,20308.41,40018.98,FALSE
1760,9,20583.86,20466.85,41050.71,FALSE
1760,10,21215.72,20814.45,42030.17,FALSE
1760,11,19910.73,19929.91,39840.64,FALSE
1760,12,18842.57,19139.04,37981.62,FALSE
1760,13,17911.66,18258.28,36169.95,FALSE
1760,14,16996.53,17243.12,34239.65,FALSE
1760,15,16026.64,16230.72,32257.36,FALSE
1760,16,16089.84,15666.08,31755.92,FALSE
1760,17,16278.92,15285.89,31564.82,FALSE
1760,18,16567.27,15088.26,31655.53,FALSE
1760,19,16949.31,14998.73,31948.04,FALSE
1760,20,17420.32,15034.7,32455.03,FALSE
1760,21,17048.68,14614.93,31663.61,FALSE
1760,22,16654.12,14124.44,30778.56,FALSE
1760,23,16303.04,13624.31,29927.34,FALSE
1760,24,16020.49,13175.77,29196.26,FALSE
1760,25,15673.21,12760.73,28433.94,FALSE
1760,26,15861.78,13065.52,28927.3,FALSE
1760,27,16048.01,13353.7,29401.71,FALSE
1760,28,16272.35,13662.79,29935.14,FALSE
1760,29,16496.24,13991.97,30488.21,FALSE
1760,30,16747.11,14320.06,31067.17,FALSE
1760,31,15778.07,13624.5,29402.57,FALSE
1760,32,14855.08,13031.17,27886.26,FALSE
1760,33,14037.66,12466.41,26504.08,FALSE
1760,34,13317.53,11892.25,25209.78,FALSE
1760,35,12697.98,11342.62,24040.6,FALSE
1760,36,13004.75,11487.85,24492.6,FALSE
1760,37,13226.26,11618.55,24844.81,FALSE
1760,38,13288.93,11713.74,25002.67,FALSE
1760,39,13197.07,11660.34,24857.41,FALSE
1760,40,13048.3,11480.48,24528.78,FALSE
1760,41,12137.43,10698.9,22836.33,FALSE
1760,42,11349.2,10049.26,21398.46,FALSE
1760,43,10707.14,9475.51,20182.64,FALSE
1760,44,10140.5,8938.39,19078.89,FALSE
1760,45,9679.74,8471.79,18151.53,FALSE
1760,46,9846.14,8521.02,18367.16,FALSE
1760,47,9962.07,8545.84,18507.9,FALSE
1760,48,9957.15,8491.65,18448.81,FALSE
1760,49,9870.88,8351.64,18222.52,FALSE
1760,50,9851.53,8262.82,18114.34,FALSE
1760,51,9227.11,7738.9,16966.01,FALSE
1760,52,8621.95,7221.22,15843.18,FALSE
1760,53,8010.51,6654.81,14665.32,FALSE
1760,54,7401.91,6091.33,13493.24,FALSE
1760,55,6905.45,5665.64,12571.09,FALSE
1760,56,7216.9,5865.7,13082.6,FALSE
1760,57,7614.52,6114.68,13729.2,FALSE
1760,58,8023.04,6334.35,14357.39,FALSE
1760,59,8341.38,6442.14,14783.52,FALSE
1760,60,8488.52,6388.24,14876.76,FALSE
1760,61,7626.35,5648.84,13275.19,FALSE
1760,62,6885.65,5009.56,11895.21,FALSE
1760,63,6243.25,4489.42,10732.67,FALSE
1760,64,5625.14,4054.86,9680.01,FALSE
1760,65,5145.41,3747.94,8893.35,FALSE
1760,66,5133.87,3676.78,8810.65,FALSE
1760,67,5183.49,3594.99,8778.48,FALSE
1760,68,5237.38,3469.84,8707.22,FALSE
1760,69,5251.61,3345.37,8596.98,FALSE
1760,70,5177.36,3255.15,8432.51,FALSE
1760,71,4703.59,2952.73,7656.33,FALSE
1760,72,4186.17,2632.93,6819.1,FALSE
1760,73,3671.82,2335.09,6006.9,FALSE
1760,74,3175.39,2041.18,5216.58,FALSE
1760,75,2773.5,1773.62,4547.11,FALSE
1760,76,2538.92,1611.39,4150.32,FALSE
1760,77,2299.34,1464.8,3764.14,FALSE
1760,78,2073.27,1324.04,3397.31,FALSE
1760,79,1821.14,1158.41,2979.54,FALSE
1760,80,1885.65,1183.29,3068.94,FALSE
1760,81,1620.76,1016.85,2637.62,FALSE
1760,82,1366.82,854.36,2221.18,FALSE
1760,83,1130.85,700.78,1831.63,FALSE
1760,84,924.85,563.16,1488.02,FALSE
1760,85,752.66,445.56,1198.22,FALSE
1760,86,612.46,350.36,962.82,FALSE
1760,87,499.51,277.85,777.36,FALSE
1760,88,408.45,223.56,632.01,FALSE
1760,89,330.74,179.76,510.5,FALSE
1760,90,257.13,137.98,395.11,FALSE
1760,91,194.58,101.67,296.25,FALSE
1760,92,144.34,73.27,217.61,FALSE
1760,93,105.17,51.59,156.77,FALSE
1760,94,75.61,35.79,111.4,FALSE
1760,95,53.26,24.03,77.3,FALSE
1760,96,36.72,15.47,52.19,FALSE
1760,97,24.86,9.88,34.74,FALSE
1760,98,16.52,6.33,22.86,FALSE
1760,99,10.8,3.75,14.55,FALSE
1760,100,6.93,1.89,8.81,FALSE
1760,101,4.2,0.6,4.79,FALSE
1760,102,2.25,0,2.25,FALSE
1760,103,1.07,0,1.07,FALSE
1760,104,0.49,0,0.49,FALSE
1760,105,0.05,0,0.05,FALSE
1760,106,0,0,0,FALSE
1760,107,0,0,0,FALSE
1760,108,0,0,0,FALSE
1760,109,0,0,0,FALSE
1760,110,0,0,0,TRUE
1761,0,27835.43,28319.84,56155.27,FALSE
1761,1,25915.85,25708.38,51624.22,FALSE
1761,2,26165.7,25540.44,51706.15,FALSE
1761,3,27914.63,26624.95,54539.57,FALSE
1761,4,22694,23055.33,45749.33,FALSE
1761,5,18093.56,19963.28,38056.84,FALSE
1761,6,18626.06,20299.16,38925.22,FALSE
1761,7,19123.57,20483.27,39606.84,FALSE
1761,8,19789.73,20631.27,40420.99,FALSE
1761,9,20612.8,20721.17,41333.97,FALSE
1761,10,21557.2,20911.88,42469.08,FALSE
1761,11,20432.47,20223.71,40656.18,FALSE
1761,12,19177.56,19372.62,38550.17,FALSE
1761,13,18148.95,18608.96,36757.91,FALSE
1761,14,17252.28,17754.9,35007.18,FALSE
1761,15,16370.95,16768.78,33139.73,FALSE
1761,16,16499.08,16248.66,32747.74,FALSE
1761,17,16566.99,15682.17,32249.16,FALSE
1761,18,16762.91,15298.58,32061.49,FALSE
1761,19,17059.45,15096.82,32156.27,FALSE
1761,20,17450.42,15000,32450.42,FALSE
1761,21,17074.94,14599.74,31674.68,FALSE
1761,22,16704.78,14184.71,30889.49,FALSE
1761,23,16313.46,13701.65,30015.1,FALSE
1761,24,15966.48,13210.29,29176.77,FALSE
1761,25,15687.97,12769.97,28457.94,FALSE
1761,26,15993.7,13137.82,29131.51,FALSE
1761,27,16182.91,13452.7,29635.61,FALSE
1761,28,16366.05,13748.02,30114.07,FALSE
1761,29,16584.12,14063.54,30647.66,FALSE
1761,30,16798.71,14398.85,31197.55,FALSE
1761,31,15952.46,13719.71,29672.17,FALSE
1761,32,15011.86,13042.55,28054.41,FALSE
1761,33,14122.64,12468.3,26590.94,FALSE
1761,34,13342.51,11926.16,25268.67,FALSE
1761,35,12662.35,11378.66,24041.01,FALSE
1761,36,12980.2,11569.02,24549.22,FALSE
1761,37,13304.12,11721.09,25025.2,FALSE
1761,38,13532.38,11851.75,25384.12,FALSE
1761,39,13588.9,11940.45,25529.35,FALSE
1761,40,13479.3,11871.7,25351,FALSE
1761,41,12569.11,11040.26,23609.37,FALSE
1761,42,11670.77,10266.47,21937.24,FALSE
1761,43,10899.64,9627.73,20527.37,FALSE
1761,44,10279.07,9069.9,19348.96,FALSE
1761,45,9738.65,8553.34,18291.99,FALSE
1761,46,9840.66,8552.72,18393.38,FALSE
1761,47,10021.19,8607.71,18628.9,FALSE
1761,48,10143.13,8632.17,18775.3,FALSE
1761,49,10133.85,8569.92,18703.77,FALSE
1761,50,10035.36,8414.66,18450.02,FALSE
1761,51,9406.94,7840.14,17247.08,FALSE
1761,52,8794.16,7324.55,16118.71,FALSE
