"Year","Age","Female","Male","Total","OpenInterval"
1927,39,214,212,426,FALSE
1927,40,220,201,421,FALSE
1927,41,193,212,405,FALSE
1927,42,202,230,432,FALSE
1927,43,193,221,414,FALSE
1927,44,252,211,463,FALSE
1927,45,231,253,484,FALSE
1927,46,254,238,492,FALSE
1927,47,265,297,562,FALSE
1927,48,230,262,492,FALSE
1927,49,299,261,560,FALSE
1927,50,276,280,556,FALSE
1927,51,276,303,579,FALSE
1927,52,312,288,600,FALSE
1927,53,294,315,609,FALSE
1927,54,307,338,645,FALSE
1927,55,346,319,665,FALSE
1927,56,326,331,657,FALSE
1927,57,315,363,678,FALSE
1927,58,339,310,649,FALSE
1927,59,341,347,688,FALSE
1927,60,429,406,835,FALSE
1927,61,472,471,943,FALSE
1927,62,475,526,1001,FALSE
1927,63,558,526,1084,FALSE
1927,64,556,590,1146,FALSE
1927,65,568,575,1143,FALSE
1927,66,658,610,1268,FALSE
1927,67,722,636,1358,FALSE
1927,68,757,699,1456,FALSE
1927,69,739,694,1433,FALSE
1927,70,738,730,1468,FALSE
1927,71,815,722,1537,FALSE
1927,72,812,803,1615,FALSE
1927,73,906,795,1701,FALSE
1927,74,871,784,1655,FALSE
1927,75,966,819,1785,FALSE
1927,76,1028,906,1934,FALSE
1927,77,1061,868,1929,FALSE
1927,78,1123,867,1990,FALSE
1927,79,1043,845,1888,FALSE
1927,80,917,772,1689,FALSE
1927,81,939,750,1689,FALSE
1927,82,1000,855,1855,FALSE
1927,83,913,782,1695,FALSE
1927,84,886,713,1599,FALSE
1927,85,779,597,1376,FALSE
1927,86,717,572,1289,FALSE
1927,87,667,465,1132,FALSE
1927,88,480,362,842,FALSE
1927,89,462,313,775,FALSE
1927,90,394,272,666,FALSE
1927,91,300,204,504,FALSE
1927,92,254,153,407,FALSE
1927,93,201,122,323,FALSE
1927,94,118,82,200,FALSE
1927,95,84,56,140,FALSE
1927,96,53,33,86,FALSE
1927,97,47,22,69,FALSE
1927,98,24,8,32,FALSE
1927,99,20,4,24,FALSE
1927,100,6,2,8,FALSE
1927,101,2,3,5,FALSE
1927,102,4,3,7,FALSE
1927,103,1,0,1,FALSE
1927,104,0,0,0,FALSE
1927,105,0,1,1,FALSE
1927,106,0,0,0,FALSE
1927,107,0,0,0,FALSE
1927,108,0,0,0,FALSE
1927,109,0,0,0,FALSE
1927,110,0,0,0,TRUE
1928,0,2476,3279,5755,FALSE
1928,1,493,593,1086,FALSE
1928,2,221,249,470,FALSE
1928,3,138,157,295,FALSE
1928,4,109,140,249,FALSE
1928,5,139,124,263,FALSE
1928,6,97,119,216,FALSE
1928,7,122,118,240,FALSE
1928,8,111,117,228,FALSE
1928,9,88,98,186,FALSE
1928,10,76,89,165,FALSE
1928,11,91,79,170,FALSE
1928,12,113,101,214,FALSE
1928,13,95,97,192,FALSE
1928,14,126,86,212,FALSE
1928,15,141,127,268,FALSE
1928,16,152,146,298,FALSE
1928,17,203,194,397,FALSE
1928,18,215,194,409,FALSE
1928,19,202,215,417,FALSE
1928,20,185,240,425,FALSE
1928,21,211,222,433,FALSE
1928,22,240,250,490,FALSE
1928,23,222,234,456,FALSE
1928,24,204,220,424,FALSE
1928,25,211,192,403,FALSE
1928,26,213,220,433,FALSE
1928,27,209,210,419,FALSE
1928,28,202,180,382,FALSE
1928,29,174,207,381,FALSE
1928,30,211,211,422,FALSE
1928,31,187,191,378,FALSE
1928,32,189,196,385,FALSE
1928,33,188,193,381,FALSE
1928,34,210,166,376,FALSE
1928,35,157,183,340,FALSE
1928,36,189,193,382,FALSE
1928,37,183,153,336,FALSE
1928,38,194,172,366,FALSE
1928,39,177,184,361,FALSE
1928,40,191,208,399,FALSE
1928,41,203,205,408,FALSE
1928,42,206,221,427,FALSE
1928,43,219,202,421,FALSE
1928,44,247,210,457,FALSE
1928,45,215,226,441,FALSE
1928,46,217,232,449,FALSE
1928,47,241,251,492,FALSE
1928,48,241,248,489,FALSE
1928,49,248,294,542,FALSE
1928,50,233,283,516,FALSE
1928,51,281,271,552,FALSE
1928,52,296,278,574,FALSE
1928,53,326,306,632,FALSE
1928,54,284,294,578,FALSE
1928,55,290,311,601,FALSE
1928,56,350,339,689,FALSE
1928,57,355,347,702,FALSE
1928,58,320,354,674,FALSE
1928,59,306,346,652,FALSE
1928,60,377,378,755,FALSE
1928,61,397,410,807,FALSE
1928,62,486,501,987,FALSE
1928,63,474,561,1035,FALSE
1928,64,561,551,1112,FALSE
1928,65,587,586,1173,FALSE
1928,66,622,626,1248,FALSE
1928,67,656,606,1262,FALSE
1928,68,781,698,1479,FALSE
1928,69,769,718,1487,FALSE
1928,70,801,756,1557,FALSE
1928,71,741,689,1430,FALSE
1928,72,803,772,1575,FALSE
1928,73,852,794,1646,FALSE
1928,74,944,849,1793,FALSE
1928,75,883,741,1624,FALSE
1928,76,869,816,1685,FALSE
1928,77,919,801,1720,FALSE
1928,78,1013,846,1859,FALSE
1928,79,1034,787,1821,FALSE
1928,80,907,798,1705,FALSE
1928,81,845,725,1570,FALSE
1928,82,834,686,1520,FALSE
1928,83,860,662,1522,FALSE
1928,84,802,619,1421,FALSE
1928,85,719,563,1282,FALSE
1928,86,621,483,1104,FALSE
1928,87,587,457,1044,FALSE
1928,88,484,386,870,FALSE
1928,89,369,273,642,FALSE
1928,90,330,216,546,FALSE
1928,91,261,184,445,FALSE
1928,92,213,146,359,FALSE
1928,93,152,99,251,FALSE
1928,94,122,78,200,FALSE
1928,95,82,45,127,FALSE
1928,96,63,28,91,FALSE
1928,97,21,16,37,FALSE
1928,98,21,15,36,FALSE
1928,99,12,5,17,FALSE
1928,100,11,2,13,FALSE
1928,101,3,3,6,FALSE
1928,102,3,0,3,FALSE
1928,103,0,0,0,FALSE
1928,104,2,1,3,FALSE
1928,105,0,0,0,FALSE
1928,106,0,0,0,FALSE
1928,107,0,0,0,FALSE
1928,108,0,0,0,FALSE
1928,109,0,0,0,FALSE
1928,110,0,0,0,TRUE
1929,0,2264,3172,5436,FALSE
1929,1,372,452,824,FALSE
1929,2,162,204,366,FALSE
1929,3,125,137,262,FALSE
1929,4,107,112,219,FALSE
1929,5,104,123,227,FALSE
1929,6,103,101,204,FALSE
1929,7,94,135,229,FALSE
1929,8,97,119,216,FALSE
1929,9,89,107,196,FALSE
1929,10,82,83,165,FALSE
1929,11,84,88,172,FALSE
1929,12,88,78,166,FALSE
1929,13,100,98,198,FALSE
1929,14,105,106,211,FALSE
1929,15,130,121,251,FALSE
1929,16,182,153,335,FALSE
1929,17,189,210,399,FALSE
1929,18,188,220,408,FALSE
1929,19,196,206,402,FALSE
1929,20,215,217,432,FALSE
1929,21,223,251,474,FALSE
1929,22,215,229,444,FALSE
1929,23,238,243,481,FALSE
1929,24,206,224,430,FALSE
1929,25,229,251,480,FALSE
1929,26,217,222,439,FALSE
1929,27,226,234,460,FALSE
1929,28,196,222,418,FALSE
1929,29,209,206,415,FALSE
1929,30,211,192,403,FALSE
1929,31,194,199,393,FALSE
1929,32,195,188,383,FALSE
1929,33,202,199,401,FALSE
1929,34,214,203,417,FALSE
1929,35,207,178,385,FALSE
1929,36,195,203,398,FALSE
1929,37,198,212,410,FALSE
1929,38,198,186,384,FALSE
1929,39,205,200,405,FALSE
1929,40,182,226,408,FALSE
1929,41,225,238,463,FALSE
1929,42,232,204,436,FALSE
1929,43,221,230,451,FALSE
1929,44,207,243,450,FALSE
1929,45,215,235,450,FALSE
1929,46,231,260,491,FALSE
1929,47,249,241,490,FALSE
1929,48,266,263,529,FALSE
1929,49,244,282,526,FALSE
1929,50,291,285,576,FALSE
1929,51,328,314,642,FALSE
1929,52,302,307,609,FALSE
1929,53,307,295,602,FALSE
1929,54,301,339,640,FALSE
1929,55,340,342,682,FALSE
1929,56,300,357,657,FALSE
1929,57,328,401,729,FALSE
1929,58,359,331,690,FALSE
1929,59,394,406,800,FALSE
1929,60,361,376,737,FALSE
1929,61,427,406,833,FALSE
1929,62,484,519,1003,FALSE
1929,63,523,537,1060,FALSE
1929,64,533,546,1079,FALSE
1929,65,608,619,1227,FALSE
1929,66,606,590,1196,FALSE
1929,67,668,626,1294,FALSE
1929,68,705,660,1365,FALSE
1929,69,800,688,1488,FALSE
1929,70,840,749,1589,FALSE
1929,71,821,758,1579,FALSE
1929,72,887,682,1569,FALSE
1929,73,905,761,1666,FALSE
1929,74,895,809,1704,FALSE
1929,75,1014,842,1856,FALSE
1929,76,943,773,1716,FALSE
1929,77,1053,822,1875,FALSE
1929,78,972,922,1894,FALSE
1929,79,1017,882,1899,FALSE
1929,80,971,811,1782,FALSE
1929,81,888,752,1640,FALSE
1929,82,841,697,1538,FALSE
1929,83,817,663,1480,FALSE
1929,84,856,712,1568,FALSE
1929,85,768,565,1333,FALSE
1929,86,660,467,1127,FALSE
1929,87,606,454,1060,FALSE
1929,88,488,380,868,FALSE
1929,89,460,303,763,FALSE
1929,90,301,232,533,FALSE
1929,91,211,172,383,FALSE
1929,92,224,132,356,FALSE
1929,93,148,102,250,FALSE
1929,94,133,89,222,FALSE
1929,95,92,50,142,FALSE
1929,96,50,33,83,FALSE
1929,97,35,18,53,FALSE
1929,98,23,10,33,FALSE
1929,99,8,3,11,FALSE
1929,100,8,5,13,FALSE
1929,101,8,2,10,FALSE
1929,102,1,1,2,FALSE
1929,103,0,0,0,FALSE
1929,104,0,0,0,FALSE
1929,105,0,0,0,FALSE
1929,106,0,0,0,FALSE
1929,107,0,0,0,FALSE
1929,108,0,0,0,FALSE
1929,109,0,0,0,FALSE
1929,110,0,0,0,TRUE
1930,0,2182,2975,5157,FALSE
1930,1,301,334,635,FALSE
1930,2,161,185,346,FALSE
1930,3,104,121,225,FALSE
1930,4,103,106,209,FALSE
1930,5,84,106,190,FALSE
1930,6,87,97,184,FALSE
1930,7,76,96,172,FALSE
1930,8,86,113,199,FALSE
1930,9,95,101,196,FALSE
1930,10,89,89,178,FALSE
1930,11,82,71,153,FALSE
1930,12,66,77,143,FALSE
1930,13,74,101,175,FALSE
1930,14,99,96,195,FALSE
1930,15,111,113,224,FALSE
1930,16,166,162,328,FALSE
1930,17,191,181,372,FALSE
1930,18,210,192,402,FALSE
1930,19,196,209,405,FALSE
1930,20,219,249,468,FALSE
1930,21,222,206,428,FALSE
1930,22,228,237,465,FALSE
1930,23,209,202,411,FALSE
1930,24,180,212,392,FALSE
1930,25,186,217,403,FALSE
1930,26,201,195,396,FALSE
1930,27,208,181,389,FALSE
1930,28,207,205,412,FALSE
1930,29,198,225,423,FALSE
1930,30,186,202,388,FALSE
1930,31,206,200,406,FALSE
1930,32,183,192,375,FALSE
1930,33,192,199,391,FALSE
1930,34,186,176,362,FALSE
1930,35,189,171,360,FALSE
1930,36,193,205,398,FALSE
1930,37,172,192,364,FALSE
1930,38,209,192,401,FALSE
1930,39,203,178,381,FALSE
1930,40,192,188,380,FALSE
1930,41,218,200,418,FALSE
1930,42,192,232,424,FALSE
1930,43,222,257,479,FALSE
1930,44,190,214,404,FALSE
1930,45,241,217,458,FALSE
1930,46,227,246,473,FALSE
1930,47,222,256,478,FALSE
1930,48,252,261,513,FALSE
1930,49,231,255,486,FALSE
1930,50,290,252,542,FALSE
1930,51,305,324,629,FALSE
1930,52,297,313,610,FALSE
1930,53,319,330,649,FALSE
1930,54,319,324,643,FALSE
1930,55,307,352,659,FALSE
1930,56,288,362,650,FALSE
1930,57,375,373,748,FALSE
1930,58,361,350,711,FALSE
1930,59,349,379,728,FALSE
1930,60,389,406,795,FALSE
1930,61,378,384,762,FALSE
1930,62,382,449,831,FALSE
1930,63,498,484,982,FALSE
1930,64,577,546,1123,FALSE
1930,65,595,578,1173,FALSE
1930,66,673,620,1293,FALSE
1930,67,709,665,1374,FALSE
1930,68,652,651,1303,FALSE
1930,69,737,674,1411,FALSE
1930,70,856,754,1610,FALSE
1930,71,881,768,1649,FALSE
1930,72,887,726,1613,FALSE
1930,73,821,750,1571,FALSE
1930,74,846,763,1609,FALSE
1930,75,916,866,1782,FALSE
1930,76,977,869,1846,FALSE
1930,77,885,750,1635,FALSE
1930,78,922,800,1722,FALSE
1930,79,974,798,1772,FALSE
1930,80,1047,812,1859,FALSE
1930,81,912,780,1692,FALSE
1930,82,846,672,1518,FALSE
1930,83,727,605,1332,FALSE
1930,84,719,566,1285,FALSE
1930,85,710,573,1283,FALSE
1930,86,649,504,1153,FALSE
1930,87,574,394,968,FALSE
1930,88,459,346,805,FALSE
1930,89,424,282,706,FALSE
1930,90,335,241,576,FALSE
1930,91,234,166,400,FALSE
1930,92,203,101,304,FALSE
1930,93,166,99,265,FALSE
1930,94,137,63,200,FALSE
1930,95,100,44,144,FALSE
1930,96,73,34,107,FALSE
1930,97,47,22,69,FALSE
1930,98,22,6,28,FALSE
1930,99,11,5,16,FALSE
1930,100,14,6,20,FALSE
1930,101,9,2,11,FALSE
1930,102,4,4,8,FALSE
1930,103,1,0,1,FALSE
1930,104,0,0,0,FALSE
1930,105,1,0,1,FALSE
1930,106,0,0,0,FALSE
1930,107,0,0,0,FALSE
1930,108,0,0,0,FALSE
1930,109,0,0,0,FALSE
1930,110,0,0,0,TRUE
1931,0,2131,3028,5159,FALSE
1931,1,365,395,760,FALSE
1931,2,169,177,346,FALSE
1931,3,119,120,239,FALSE
1931,4,93,103,196,FALSE
1931,5,78,85,163,FALSE
1931,6,59,75,134,FALSE
1931,7,67,77,144,FALSE
1931,8,65,95,160,FALSE
1931,9,59,84,143,FALSE
1931,10,74,87,161,FALSE
1931,11,62,78,140,FALSE
1931,12,68,77,145,FALSE
1931,13,81,85,166,FALSE
1931,14,95,88,183,FALSE
1931,15,114,105,219,FALSE
1931,16,154,139,293,FALSE
1931,17,139,172,311,FALSE
1931,18,205,196,401,FALSE
1931,19,202,202,404,FALSE
1931,20,232,248,480,FALSE
1931,21,232,240,472,FALSE
1931,22,219,226,445,FALSE
1931,23,202,240,442,FALSE
1931,24,247,190,437,FALSE
1931,25,216,211,427,FALSE
1931,26,199,192,391,FALSE
1931,27,192,201,393,FALSE
1931,28,213,192,405,FALSE
1931,29,208,192,400,FALSE
1931,30,192,187,379,FALSE
1931,31,178,195,373,FALSE
1931,32,199,183,382,FALSE
1931,33,212,180,392,FALSE
1931,34,184,193,377,FALSE
1931,35,193,199,392,FALSE
1931,36,193,184,377,FALSE
1931,37,178,209,387,FALSE
1931,38,173,177,350,FALSE
1931,39,169,182,351,FALSE
1931,40,209,184,393,FALSE
1931,41,232,213,445,FALSE
1931,42,197,180,377,FALSE
1931,43,235,224,459,FALSE
1931,44,235,257,492,FALSE
1931,45,239,253,492,FALSE
1931,46,261,237,498,FALSE
1931,47,249,251,500,FALSE
1931,48,246,258,504,FALSE
1931,49,279,273,552,FALSE
1931,50,275,282,557,FALSE
1931,51,304,314,618,FALSE
1931,52,298,304,602,FALSE
1931,53,326,373,699,FALSE
1931,54,331,347,678,FALSE
1931,55,339,338,677,FALSE
1931,56,346,364,710,FALSE
1931,57,346,373,719,FALSE
1931,58,360,396,756,FALSE
1931,59,397,436,833,FALSE
1931,60,405,433,838,FALSE
1931,61,458,420,878,FALSE
1931,62,424,430,854,FALSE
1931,63,477,442,919,FALSE
1931,64,546,540,1086,FALSE
1931,65,619,629,1248,FALSE
1931,66,666,605,1271,FALSE
1931,67,736,709,1445,FALSE
1931,68,740,710,1450,FALSE
1931,69,822,673,1495,FALSE
1931,70,869,772,1641,FALSE
1931,71,968,823,1791,FALSE
1931,72,951,850,1801,FALSE
1931,73,1005,880,1885,FALSE
1931,74,1031,889,1920,FALSE
1931,75,1057,820,1877,FALSE
1931,76,1133,950,2083,FALSE
1931,77,1140,918,2058,FALSE
1931,78,1031,881,1912,FALSE
1931,79,1066,902,1968,FALSE
1931,80,1101,899,2000,FALSE
1931,81,1115,892,2007,FALSE
1931,82,1028,841,1869,FALSE
1931,83,959,725,1684,FALSE
1931,84,808,681,1489,FALSE
1931,85,784,606,1390,FALSE
1931,86,803,589,1392,FALSE
1931,87,678,513,1191,FALSE
1931,88,538,380,918,FALSE
1931,89,450,350,800,FALSE
1931,90,374,268,642,FALSE
1931,91,304,233,537,FALSE
1931,92,223,152,375,FALSE
1931,93,183,116,299,FALSE
1931,94,132,70,202,FALSE
1931,95,89,66,155,FALSE
1931,96,62,34,96,FALSE
1931,97,38,23,61,FALSE
1931,98,34,14,48,FALSE
1931,99,20,4,24,FALSE
1931,100,16,7,23,FALSE
1931,101,7,1,8,FALSE
1931,102,3,2,5,FALSE
1931,103,1,1,2,FALSE
1931,104,1,2,3,FALSE
1931,105,0,1,1,FALSE
1931,106,0,0,0,FALSE
1931,107,0,0,0,FALSE
1931,108,0,0,0,FALSE
1931,109,0,0,0,FALSE
1931,110,0,0,0,TRUE
1932,0,1956,2599,4555,FALSE
1932,1,324,363,687,FALSE
1932,2,145,144,289,FALSE
1932,3,104,115,219,FALSE
1932,4,68,94,162,FALSE
1932,5,66,82,148,FALSE
1932,6,58,88,146,FALSE
1932,7,70,79,149,FALSE
1932,8,78,83,161,FALSE
1932,9,61,71,132,FALSE
1932,10,77,67,144,FALSE
1932,11,68,97,165,FALSE
1932,12,75,92,167,FALSE
1932,13,81,84,165,FALSE
1932,14,90,100,190,FALSE
1932,15,108,114,222,FALSE
1932,16,138,146,284,FALSE
1932,17,159,168,327,FALSE
1932,18,156,172,328,FALSE
1932,19,189,205,394,FALSE
1932,20,204,241,445,FALSE
1932,21,196,226,422,FALSE
1932,22,186,215,401,FALSE
1932,23,210,219,429,FALSE
1932,24,225,220,445,FALSE
1932,25,190,216,406,FALSE
1932,26,171,208,379,FALSE
1932,27,198,184,382,FALSE
1932,28,177,186,363,FALSE
1932,29,179,194,373,FALSE
1932,30,163,177,340,FALSE
1932,31,166,174,340,FALSE
1932,32,190,183,373,FALSE
1932,33,199,173,372,FALSE
1932,34,194,161,355,FALSE
1932,35,214,186,400,FALSE
1932,36,200,155,355,FALSE
1932,37,167,164,331,FALSE
1932,38,189,188,377,FALSE
1932,39,185,169,354,FALSE
1932,40,181,186,367,FALSE
1932,41,178,185,363,FALSE
1932,42,216,188,404,FALSE
1932,43,212,198,410,FALSE
1932,44,207,221,428,FALSE
1932,45,214,247,461,FALSE
1932,46,246,230,476,FALSE
1932,47,239,286,525,FALSE
1932,48,220,252,472,FALSE
1932,49,240,268,508,FALSE
1932,50,246,291,537,FALSE
1932,51,276,269,545,FALSE
1932,52,277,334,611,FALSE
1932,53,294,308,602,FALSE
1932,54,315,361,676,FALSE
1932,55,319,339,658,FALSE
1932,56,341,381,722,FALSE
1932,57,382,374,756,FALSE
1932,58,376,381,757,FALSE
1932,59,312,385,697,FALSE
1932,60,411,444,855,FALSE
1932,61,415,449,864,FALSE
1932,62,436,452,888,FALSE
1932,63,410,460,870,FALSE
1932,64,482,472,954,FALSE
1932,65,590,586,1176,FALSE
1932,66,618,603,1221,FALSE
1932,67,704,647,1351,FALSE
1932,68,745,702,1447,FALSE
1932,69,729,743,1472,FALSE
1932,70,809,728,1537,FALSE
1932,71,813,750,1563,FALSE
1932,72,920,835,1755,FALSE
1932,73,965,788,1753,FALSE
1932,74,948,843,1791,FALSE
1932,75,941,810,1751,FALSE
1932,76,1004,863,1867,FALSE
1932,77,1083,885,1968,FALSE
1932,78,1040,879,1919,FALSE
1932,79,930,756,1686,FALSE
1932,80,963,807,1770,FALSE
1932,81,963,763,1726,FALSE
1932,82,969,801,1770,FALSE
1932,83,911,681,1592,FALSE
1932,84,766,579,1345,FALSE
1932,85,649,511,1160,FALSE
1932,86,608,458,1066,FALSE
1932,87,586,435,1021,FALSE
1932,88,494,371,865,FALSE
1932,89,404,277,681,FALSE
1932,90,319,224,543,FALSE
1932,91,278,192,470,FALSE
1932,92,218,134,352,FALSE
1932,93,143,74,217,FALSE
1932,94,107,56,163,FALSE
1932,95,78,58,136,FALSE
1932,96,55,37,92,FALSE
1932,97,33,25,58,FALSE
1932,98,28,9,37,FALSE
1932,99,14,7,21,FALSE
1932,100,7,10,17,FALSE
1932,101,6,2,8,FALSE
1932,102,7,1,8,FALSE
1932,103,1,0,1,FALSE
1932,104,1,0,1,FALSE
1932,105,0,0,0,FALSE
1932,106,0,0,0,FALSE
1932,107,0,0,0,FALSE
1932,108,0,0,0,FALSE
1932,109,0,0,0,FALSE
1932,110,0,0,0,TRUE
1933,0,1738,2472,4210,FALSE
1933,1,283,321,604,FALSE
1933,2,134,153,287,FALSE
1933,3,80,103,183,FALSE
1933,4,65,72,137,FALSE
1933,5,60,65,125,FALSE
1933,6,50,83,133,FALSE
1933,7,53,74,127,FALSE
1933,8,71,85,156,FALSE
1933,9,59,60,119,FALSE
1933,10,51,74,125,FALSE
1933,11,48,76,124,FALSE
1933,12,75,86,161,FALSE
1933,13,83,66,149,FALSE
1933,14,99,76,175,FALSE
1933,15,102,92,194,FALSE
1933,16,90,112,202,FALSE
1933,17,119,141,260,FALSE
1933,18,160,150,310,FALSE
1933,19,156,161,317,FALSE
1933,20,173,210,383,FALSE
1933,21,181,212,393,FALSE
1933,22,186,213,399,FALSE
1933,23,188,185,373,FALSE
1933,24,154,200,354,FALSE
1933,25,173,176,349,FALSE
1933,26,171,177,348,FALSE
1933,27,178,191,369,FALSE
1933,28,166,178,344,FALSE
1933,29,157,162,319,FALSE
1933,30,165,192,357,FALSE
1933,31,171,164,335,FALSE
1933,32,153,181,334,FALSE
1933,33,170,171,341,FALSE
1933,34,174,165,339,FALSE
1933,35,153,187,340,FALSE
1933,36,171,191,362,FALSE
1933,37,147,142,289,FALSE
1933,38,195,173,368,FALSE
1933,39,174,184,358,FALSE
1933,40,154,169,323,FALSE
1933,41,175,201,376,FALSE
1933,42,215,190,405,FALSE
1933,43,152,196,348,FALSE
1933,44,181,206,387,FALSE
1933,45,244,213,457,FALSE
1933,46,214,219,433,FALSE
1933,47,219,263,482,FALSE
1933,48,257,246,503,FALSE
1933,49,236,259,495,FALSE
1933,50,269,257,526,FALSE
1933,51,267,295,562,FALSE
1933,52,270,304,574,FALSE
1933,53,287,306,593,FALSE
1933,54,323,324,647,FALSE
1933,55,321,370,691,FALSE
1933,56,345,352,697,FALSE
1933,57,377,377,754,FALSE
1933,58,403,407,810,FALSE
1933,59,412,404,816,FALSE
1933,60,421,434,855,FALSE
1933,61,415,445,860,FALSE
1933,62,447,448,895,FALSE
1933,63,449,443,892,FALSE
1933,64,448,454,902,FALSE
1933,65,499,488,987,FALSE
1933,66,637,554,1191,FALSE
1933,67,663,686,1349,FALSE
1933,68,692,734,1426,FALSE
1933,69,768,763,1531,FALSE
1933,70,831,778,1609,FALSE
1933,71,806,749,1555,FALSE
1933,72,832,768,1600,FALSE
1933,73,969,871,1840,FALSE
1933,74,967,939,1906,FALSE
1933,75,1015,826,1841,FALSE
1933,76,986,790,1776,FALSE
1933,77,978,891,1869,FALSE
1933,78,999,840,1839,FALSE
1933,79,962,915,1877,FALSE
1933,80,818,742,1560,FALSE
1933,81,904,774,1678,FALSE
1933,82,827,771,1598,FALSE
1933,83,911,731,1642,FALSE
1933,84,824,626,1450,FALSE
1933,85,630,576,1206,FALSE
1933,86,596,496,1092,FALSE
1933,87,508,430,938,FALSE
1933,88,515,361,876,FALSE
1933,89,431,293,724,FALSE
1933,90,348,278,626,FALSE
1933,91,256,177,433,FALSE
1933,92,246,139,385,FALSE
1933,93,152,91,243,FALSE
1933,94,87,68,155,FALSE
1933,95,88,54,142,FALSE
1933,96,60,21,81,FALSE
1933,97,36,25,61,FALSE
1933,98,21,19,40,FALSE
1933,99,17,6,23,FALSE
1933,100,7,5,12,FALSE
1933,101,1,1,2,FALSE
1933,102,4,1,5,FALSE
1933,103,2,1,3,FALSE
1933,104,0,0,0,FALSE
1933,105,1,0,1,FALSE
1933,106,0,0,0,FALSE
1933,107,0,0,0,FALSE
1933,108,0,0,0,FALSE
1933,109,0,0,0,FALSE
1933,110,0,0,0,TRUE
1934,0,1697,2317,4014,FALSE
1934,1,211,313,524,FALSE
1934,2,124,132,256,FALSE
1934,3,84,111,195,FALSE
1934,4,68,102,170,FALSE
1934,5,73,64,137,FALSE
1934,6,63,92,155,FALSE
1934,7,43,73,116,FALSE
1934,8,55,79,134,FALSE
1934,9,46,80,126,FALSE
1934,10,51,62,113,FALSE
1934,11,44,80,124,FALSE
1934,12,65,73,138,FALSE
1934,13,92,75,167,FALSE
1934,14,91,94,185,FALSE
1934,15,100,76,176,FALSE
1934,16,109,111,220,FALSE
1934,17,132,130,262,FALSE
1934,18,137,151,288,FALSE
1934,19,155,172,327,FALSE
1934,20,166,195,361,FALSE
1934,21,208,179,387,FALSE
1934,22,178,175,353,FALSE
1934,23,157,183,340,FALSE
1934,24,202,201,403,FALSE
1934,25,186,184,370,FALSE
1934,26,189,182,371,FALSE
1934,27,177,201,378,FALSE
1934,28,193,169,362,FALSE
1934,29,193,164,357,FALSE
1934,30,156,175,331,FALSE
1934,31,145,146,291,FALSE
1934,32,146,173,319,FALSE
1934,33,183,161,344,FALSE
1934,34,153,160,313,FALSE
1934,35,172,177,349,FALSE
1934,36,170,185,355,FALSE
1934,37,173,173,346,FALSE
1934,38,140,171,311,FALSE
1934,39,178,187,365,FALSE
1934,40,167,196,363,FALSE
1934,41,204,191,395,FALSE
1934,42,193,198,391,FALSE
1934,43,183,187,370,FALSE
1934,44,199,210,409,FALSE
1934,45,195,245,440,FALSE
1934,46,233,231,464,FALSE
1934,47,238,260,498,FALSE
1934,48,251,263,514,FALSE
1934,49,242,253,495,FALSE
1934,50,269,304,573,FALSE
1934,51,255,262,517,FALSE
1934,52,292,276,568,FALSE
1934,53,271,286,557,FALSE
1934,54,322,373,695,FALSE
1934,55,335,352,687,FALSE
1934,56,323,381,704,FALSE
1934,57,339,390,729,FALSE
1934,58,390,422,812,FALSE
1934,59,382,471,853,FALSE
1934,60,437,417,854,FALSE
1934,61,413,485,898,FALSE
1934,62,436,495,931,FALSE
1934,63,462,516,978,FALSE
1934,64,504,482,986,FALSE
1934,65,497,483,980,FALSE
1934,66,551,527,1078,FALSE
1934,67,658,650,1308,FALSE
1934,68,695,714,1409,FALSE
1934,69,773,714,1487,FALSE
1934,70,764,830,1594,FALSE
1934,71,891,795,1686,FALSE
1934,72,853,762,1615,FALSE
1934,73,907,825,1732,FALSE
1934,74,1074,860,1934,FALSE
1934,75,1021,930,1951,FALSE
1934,76,1005,924,1929,FALSE
1934,77,948,811,1759,FALSE
1934,78,974,866,1840,FALSE
1934,79,997,877,1874,FALSE
1934,80,967,849,1816,FALSE
1934,81,824,702,1526,FALSE
1934,82,938,714,1652,FALSE
1934,83,889,673,1562,FALSE
1934,84,841,661,1502,FALSE
1934,85,777,603,1380,FALSE
1934,86,619,463,1082,FALSE
1934,87,530,396,926,FALSE
1934,88,508,324,832,FALSE
1934,89,432,302,734,FALSE
1934,90,343,270,613,FALSE
1934,91,268,197,465,FALSE
1934,92,198,128,326,FALSE
1934,93,143,105,248,FALSE
1934,94,123,82,205,FALSE
1934,95,73,50,123,FALSE
1934,96,57,26,83,FALSE
1934,97,42,21,63,FALSE
1934,98,25,17,42,FALSE
1934,99,19,8,27,FALSE
1934,100,7,2,9,FALSE
1934,101,7,2,9,FALSE
1934,102,2,2,4,FALSE
1934,103,1,1,2,FALSE
1934,104,0,0,0,FALSE
1934,105,0,0,0,FALSE
1934,106,0,0,0,FALSE
1934,107,0,0,0,FALSE
1934,108,0,0,0,FALSE
1934,109,0,0,0,FALSE
1934,110,0,0,0,TRUE
1935,0,1627,2315,3942,FALSE
1935,1,223,269,492,FALSE
1935,2,102,119,221,FALSE
1935,3,78,118,196,FALSE
1935,4,73,89,162,FALSE
1935,5,67,74,141,FALSE
1935,6,55,74,129,FALSE
1935,7,60,66,126,FALSE
1935,8,67,71,138,FALSE
