"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81"
"47" -4.81571752991647 -4.83967395592938 -4.86532466345527 -4.83131521579494 -4.93680158461126 -4.88939773509127 -4.90586264163659 -4.97979537021577 -4.87414884775532 -4.94643986870964 -4.87173783341489 -4.89500032937405 -5.01405600648648 -5.00690151770796 -4.625330333606 -5.09704676602895 -5.3546945643789 -5.34328799115232 -5.4301151511854 -5.37980612231573 -5.38311705560712 -5.36917699163508 -5.46416997665152 -5.4418710254713 -5.50465326337059 -5.51530709660877 -5.57805492124485 -5.59980270666348 -5.72034382088924 -5.64482757320802 -5.69885707783442 -5.73262072147468 -5.81396558868046 -5.59666374035578 -5.64866969183597 -5.81868700199379 -5.65472111480966 -5.79291661018867 -5.80695427372826 -5.77347939078028 -5.85801513737182 -5.81645767115946 -5.82303181121661 -5.85319895415561 -5.87838297287872 -5.90737485289966 -5.9011083729422 -5.98885747341308 -5.96292787885428 -5.97100224989649 -6.03264892040556 -6.04498815311192 -6.06226766030639 -6.09645999613709 -6.12749411997471 -6.18760379523748 -6.15040473393812 -6.18692966739547 -6.16730831244893 -6.25435770637676 -6.1868789447973 -6.22791953238696 -6.25722309471329 -6.22146032214359 -6.2667472031095 -6.25806506472995 -6.27494273141037 -6.24135276565633 -6.27742738308535 -6.28680069412022 -6.23235407279404 -6.24827245389169 -6.27434848657355 -6.27100470788104 -6.34027111641785 -6.28028937893816 -6.2890635491991 -6.41052905272914 -6.43876529844574 -6.44962504076325 -6.41902968839168
"48" -4.78481427296756 -4.76942478238859 -4.84119706087335 -4.79935501710997 -4.85383582490403 -4.7559943027107 -4.8713273705061 -4.88717053615264 -4.88430084369698 -4.8927463144993 -4.82790821577632 -4.85889603596245 -4.95946489343859 -4.93295620142627 -4.6447768362999 -4.97032293729157 -5.30492449763448 -5.29530005957145 -5.3311538156416 -5.34297915707547 -5.33507794698905 -5.3104608136056 -5.36028875633238 -5.37604034655776 -5.39605445732888 -5.43894858848945 -5.42719445549042 -5.47988065091033 -5.60118490348461 -5.6328953911444 -5.60055978465368 -5.68215903134491 -5.51930852344114 -5.76410158025106 -5.70204709490583 -5.59611997025952 -5.70340490585887 -5.59760627946611 -5.69147625163521 -5.65617990561421 -5.81955934022129 -5.70913338381924 -5.73808253363433 -5.75394766713552 -5.81030167722914 -5.83467563165303 -5.79253396156663 -5.83799562701723 -5.8843823399794 -5.98445393578212 -5.89797592195766 -5.97541166830337 -5.98795937641943 -5.98222477297733 -6.03345683564648 -6.06175206780223 -6.05524366160085 -6.08950359958192 -6.1225270148949 -6.1456612010337 -6.16227706364245 -6.13696251787524 -6.15786515142099 -6.15672898221421 -6.13146025989872 -6.12895096334305 -6.15984237737287 -6.20826347249769 -6.21507911159985 -6.18461418983836 -6.15044060921895 -6.16983281421979 -6.19419107073689 -6.16006166719877 -6.18954492398498 -6.25944647472445 -6.29468146756646 -6.307980276813 -6.29351614003137 -6.28929291875144 -6.35826529768504
"49" -4.72944482660486 -4.7241246646212 -4.74029330817038 -4.74399298590006 -4.81729770030217 -4.73138470515312 -4.78873788738068 -4.84080165188698 -4.83477959916183 -4.82157109713666 -4.71284427792587 -4.80475117607671 -4.90584163337762 -4.86587937911515 -4.61870207439159 -4.94562286644576 -5.22554168129893 -5.28318704099906 -5.24552492911122 -5.19096510414233 -5.23529219518039 -5.20434471457225 -5.3289142538237 -5.26040652495365 -5.37508345551815 -5.33600415230799 -5.35111031931182 -5.47139301573636 -5.48506914171296 -5.57901214780946 -5.52294881209048 -5.54903978096532 -5.57365437666663 -5.5075052784122 -5.71538893857902 -5.61052100339551 -5.64090053952137 -5.67291820257397 -5.51124742181147 -5.58364664432308 -5.63397238350237 -5.64309601608856 -5.69855362656054 -5.70439018871022 -5.71893968454895 -5.68479656060579 -5.70551734650916 -5.74299036106252 -5.7770138371064 -5.82423889047953 -5.82026016163354 -5.84541531192202 -5.93738181085321 -5.94526670375673 -5.93655082587601 -6.00371427976958 -5.99878167584298 -5.98875566311144 -6.04436718017136 -6.12848825015826 -6.08057547843017 -6.09908610728041 -6.04555864301713 -6.10834824748262 -6.04605019173168 -6.09658745967412 -6.16704608601554 -6.11343193007216 -6.17202688924599 -6.10408171510583 -6.06642150231446 -6.13061444708806 -6.11519334843223 -6.12020272192583 -6.15465002776282 -6.15137411174449 -6.16131175706534 -6.16162634500979 -6.2285620375062 -6.2311587173336 -6.2198083467657
"50" -4.73993245892593 -4.67069379588155 -4.6771359699578 -4.68769697689782 -4.69841614697961 -4.67906901933051 -4.72166969260532 -4.75370607526074 -4.72192960439335 -4.7731793036237 -4.65821787035124 -4.68928725337433 -4.79291302862228 -4.74887931550611 -4.53887164214377 -4.8855459781945 -5.15378131078103 -5.16971743066665 -5.1420651708269 -5.14001145038259 -5.2280699886762 -5.19574485500011 -5.24758728471865 -5.21156075735714 -5.24241222165417 -5.26733856305021 -5.28382680351546 -5.33184321980402 -5.46791445574666 -5.44730488235536 -5.44014748127961 -5.53062923789167 -5.47456066152711 -5.5025535618011 -5.47986340026763 -5.54038248644713 -5.55332488882955 -5.52402266873976 -5.63466755946002 -5.42447650681991 -5.49979704946674 -5.55600550040119 -5.57633830149571 -5.62249343271105 -5.64490617957482 -5.62208153838167 -5.66549614780022 -5.72807004094948 -5.68168420896257 -5.72936088132517 -5.75356767127689 -5.8217347161483 -5.79217737699058 -5.80567586857692 -5.86332070770749 -5.85499935559823 -5.93594005434212 -5.97371738977791 -5.96980491678271 -5.89904415670889 -6.09648982437631 -5.97964635491407 -6.01474228190431 -5.95096334105576 -5.97513848910064 -6.00182266401786 -5.98293707121977 -6.05966235890013 -6.07881284596989 -6.06511174156321 -6.04925360862186 -6.04379303062671 -5.97701900547265 -6.02732016505451 -6.12526518489988 -6.06231841132417 -6.07344051303807 -6.12337071003231 -6.10301438223702 -6.12710209182598 -6.15121560419733
"51" -4.63249930348268 -4.64198783661215 -4.60322925797796 -4.62245225093693 -4.67529536546582 -4.60021843835193 -4.62967892792124 -4.68863518297225 -4.67689796399486 -4.73411342004064 -4.61437350605584 -4.66766046594248 -4.742459139526 -4.75530687226649 -4.51096048413319 -4.80933589499262 -5.07353285016785 -5.05222070492208 -5.11390307802569 -5.06584024156178 -5.1083216367844 -5.0620228393337 -5.14483600481163 -5.09098410908318 -5.18341717017424 -5.20153514760112 -5.20237828364146 -5.263641423957 -5.31352502827778 -5.35187131652267 -5.36838303826551 -5.44323007117816 -5.40973657018028 -5.39937926693252 -5.40961051923253 -5.37327901589259 -5.52081434650105 -5.4606852132048 -5.44369165590312 -5.4482465070077 -5.39080743183257 -5.49113975298827 -5.50053511876435 -5.58889125775687 -5.58184120510625 -5.55639043663012 -5.56355420975817 -5.57566452411812 -5.61326161844488 -5.65307895734193 -5.66930963338891 -5.71814689570324 -5.70345440731786 -5.76886852660953 -5.82390615338527 -5.7609264957616 -5.79667923991008 -5.80730085642453 -5.88090992463869 -5.89366920578641 -5.87857576502936 -6.02742657359584 -5.99301177295993 -5.94990645806112 -5.9290285948331 -5.92172281649025 -5.98565769197856 -5.98428465458299 -5.99189682183705 -5.95800909440907 -6.01895197882317 -5.96653456059711 -6.02832885940476 -5.93409403468294 -5.93304447053016 -6.02710299638984 -5.97526890543334 -6.02006852657919 -6.06639080094189 -6.04809177014631 -6.05719645055066
"52" -4.60136392011803 -4.61592460422194 -4.60719770351845 -4.5974868577637 -4.61450683393511 -4.55350471545461 -4.60826181251851 -4.63987567709884 -4.62682896112487 -4.64780555861438 -4.57663131495313 -4.59063390639313 -4.69223042202166 -4.72619683470786 -4.53708177920493 -4.7487956942791 -4.98494567294156 -5.01541651602192 -5.05129267661729 -4.99727509443023 -5.01866428726347 -5.0296489713112 -5.07634174695365 -5.05908382364187 -5.10640812832049 -5.13890889976486 -5.14336203661228 -5.20775881331999 -5.32720666579921 -5.28509728409458 -5.26989012179721 -5.35636156345008 -5.33107901948426 -5.31835005462842 -5.30897012587496 -5.37897948996983 -5.33108314920714 -5.45987806620247 -5.44974293846301 -5.3467682928826 -5.45036313940371 -5.34947242490191 -5.45905125553268 -5.48082281863675 -5.46891944184869 -5.48242600937015 -5.48913867426426 -5.6271855615908 -5.56027554845119 -5.58924685975221 -5.61307733973307 -5.65709508049434 -5.65861557666816 -5.66985366363328 -5.69614543055627 -5.71374895180775 -5.71438207473083 -5.77783247601768 -5.78583369202628 -5.81669581610414 -5.83721969913546 -5.87943817965724 -5.99558362895347 -5.84984814671823 -5.89074084510389 -5.9034636890078 -5.85098293465195 -5.83443883273916 -5.94107999680531 -5.95667072869717 -5.94237115424291 -6.02305282111186 -5.92871862019084 -5.91710918711243 -5.97146479373553 -5.91039482362091 -5.89280687818518 -5.96996057994092 -5.94585487795302 -5.89734641354349 -5.93376892348867
"53" -4.52152185894529 -4.54243532315663 -4.55086127415566 -4.56498150907753 -4.56168053086746 -4.50626221689562 -4.55064887540655 -4.55920340192414 -4.57686394709688 -4.63559130197207 -4.49046322043524 -4.5696694957309 -4.61481373988214 -4.65404354906304 -4.43269821600971 -4.73831627208948 -4.89998889510865 -4.92988675843536 -5.01304058876261 -4.91732168222069 -4.96937257764487 -4.93948259455587 -4.97425091265533 -4.91636861846241 -5.02611533839166 -5.09559493522212 -5.07297243284264 -5.11333415580257 -5.19709389165794 -5.20121967516369 -5.20119144505712 -5.29228792070946 -5.2664414252626 -5.26277940240379 -5.25659442866576 -5.28474195680562 -5.28922028937317 -5.22621677164402 -5.37622454888049 -5.33098164045293 -5.31431201655468 -5.38518856006303 -5.27088134484883 -5.34735715310484 -5.38875213476765 -5.44351735826425 -5.43121058916748 -5.51108568817655 -5.53055901586578 -5.44638354958656 -5.54862372974519 -5.57440076219213 -5.54798812655622 -5.54595379745136 -5.59643002402273 -5.64780726762141 -5.6888330686479 -5.68915272094587 -5.70467364330765 -5.7277793452785 -5.74309519732161 -5.7255498462546 -5.79425830873128 -5.87448675836228 -5.78686226463736 -5.85242050670175 -5.79323363380654 -5.8225450369749 -5.79742750836381 -5.80252709396961 -5.83910160744749 -5.88080924672361 -5.8492789145499 -5.85381832763441 -5.89533405452402 -5.91250909809645 -5.87257968297524 -5.91542684718515 -5.85695767007821 -5.87300524636458 -5.9596526759736
"54" -4.46836911183367 -4.4160005135517 -4.50777439001213 -4.47917917632571 -4.5610563172256 -4.46879673940107 -4.50159755238511 -4.52679587400814 -4.52701850708424 -4.52973515069534 -4.41751436859749 -4.46992089506528 -4.57976052321527 -4.5471045060718 -4.42172521035846 -4.65802050371833 -4.83299074285537 -4.90290716251392 -4.91707254329128 -4.86406401336368 -4.89019227910503 -4.82991480111276 -4.88816894821524 -4.89793549909303 -4.96779692803531 -4.9961752493776 -4.97185803211853 -5.01850334130542 -5.10726403460124 -5.12174703630999 -5.1073894408888 -5.18803905544083 -5.15203414826165 -5.16197352671731 -5.24218839857581 -5.20104223787565 -5.22844445385865 -5.19913663590789 -5.24291602883498 -5.32279128407416 -5.21313481808269 -5.25044059192952 -5.37626149165729 -5.29127891641951 -5.31127986974066 -5.33381072285596 -5.3498027236422 -5.39926960711362 -5.44478548658322 -5.45654101386255 -5.4414114761593 -5.48641641719663 -5.5151439627458 -5.4984467900078 -5.56490562391203 -5.553107624798 -5.57422382872767 -5.63226447709275 -5.55824111428437 -5.67867216247273 -5.73868812069502 -5.73488304519821 -5.72295062931577 -5.73466002409661 -5.8338946512252 -5.74407602768905 -5.75896385369067 -5.69475959588112 -5.76746167841952 -5.82480608906805 -5.83705607913796 -5.80732601196969 -5.80334630690275 -5.76113136209572 -5.78110502592092 -5.85416632756183 -5.82030916883225 -5.83540286231137 -5.84035061184653 -5.82589879347133 -5.85233343530921
"55" -4.40005551849632 -4.40756244285859 -4.40599969363678 -4.41432616075279 -4.45763324817314 -4.43406933773381 -4.4397891026025 -4.45476136839279 -4.44963307828723 -4.49459846347021 -4.3211770488699 -4.4149995238147 -4.52672866468421 -4.50523639881446 -4.36590647109175 -4.62878099295372 -4.7896181913248 -4.86248816982199 -4.87116071769344 -4.74151409282443 -4.79413757213844 -4.76895187229059 -4.81231311649555 -4.83711386176578 -4.90826573072435 -4.90539596400631 -4.92655141422734 -4.96309033596066 -5.07047444633808 -5.06612612702388 -5.07304370879446 -5.08800903315302 -5.11081276804402 -5.11443862651339 -5.11852852237994 -5.20815196381447 -5.16407370810662 -5.18784405381405 -5.13510865672284 -5.10806940127728 -5.27106219376534 -5.1820054574603 -5.17421619646354 -5.31467965274655 -5.15811223081489 -5.27007956128448 -5.28224945303264 -5.35238927888282 -5.38299827983096 -5.35921085532152 -5.35950131594303 -5.43130961188604 -5.44272710164411 -5.40710685998159 -5.48884567739647 -5.49035520732137 -5.51790197791195 -5.51368646434588 -5.59371967063027 -5.59110321055241 -5.61620480478429 -5.65081083931558 -5.59646068058853 -5.68327683674403 -5.63300528914823 -5.79133297795849 -5.72750592803005 -5.70244381754818 -5.68927938941518 -5.69675161290326 -5.76000173312852 -5.78706375312788 -5.7327582774085 -5.72491652686687 -5.75375980507459 -5.74703970877265 -5.78459844541494 -5.79943769963887 -5.76750012732065 -5.80242664049311 -5.75639226691137
"56" -4.3122074149512 -4.28877442781274 -4.35750606385666 -4.33792587314438 -4.3879840477438 -4.33930317867377 -4.41131560855312 -4.39992839858394 -4.3856034851983 -4.39625874205515 -4.25210654756627 -4.32159479529924 -4.45188022365341 -4.43749477224324 -4.30604870175019 -4.50309006320447 -4.67863836687065 -4.76082292464185 -4.76171086950027 -4.6860270479403 -4.74433525696342 -4.73965587438614 -4.78542791022075 -4.75668038933208 -4.82628775414689 -4.82430575137672 -4.89195742017115 -4.86866361403487 -4.99214738197311 -4.96471417742658 -5.02276981743138 -5.0626330614607 -5.00450853879829 -4.99702074140026 -5.04999923238013 -5.0532705317762 -5.08834729289077 -5.10999936014512 -5.10222897337449 -5.10277001457014 -5.08501079981239 -5.25836683425168 -5.15735067006835 -5.10649680831609 -5.28401419153557 -5.13622257942361 -5.19564303468237 -5.22456655173249 -5.29821137722209 -5.34012586315288 -5.30908981875019 -5.34464730173019 -5.34617802352564 -5.39962417493336 -5.42227404651426 -5.45103223348042 -5.44631589886228 -5.44205974672975 -5.55269444117658 -5.52524610564733 -5.54455437085055 -5.57603661354713 -5.58612192463001 -5.54137916374667 -5.59029562280349 -5.61392693770959 -5.76144071572789 -5.62563629783992 -5.65072915746434 -5.63408231037303 -5.63045808693331 -5.68122111598 -5.68343491456948 -5.67386960837339 -5.69458634916168 -5.73531369543815 -5.71907505449046 -5.74015261119159 -5.67907889122718 -5.68498291554745 -5.73517747945445
"57" -4.25271091360735 -4.23285233221387 -4.28148712023855 -4.2555550742512 -4.33115162496161 -4.26913043587849 -4.33377071488239 -4.36227085895245 -4.34278970451318 -4.3220798139539 -4.20881755371403 -4.29831408545775 -4.35792175536052 -4.37600841479337 -4.2263884687344 -4.4357825307051 -4.58811763543039 -4.62800793712925 -4.67956729885403 -4.67251333888225 -4.66758067353494 -4.67712403627703 -4.74069064845896 -4.6441210473113 -4.72049045495949 -4.74840814688825 -4.78274999249044 -4.83421087160401 -4.87928702174774 -4.92060867111281 -4.95137459494087 -4.96157116086038 -4.95451213748771 -4.90185228285913 -5.04868825523012 -4.99388492170169 -5.0173712896201 -5.03888559123161 -4.98769542451375 -5.02042061161232 -5.07092180805477 -4.99658499253303 -5.13521762877929 -5.13909630585788 -5.08781424107137 -5.17768773510258 -5.10823988745009 -5.21517719753466 -5.20726778254086 -5.25172141495415 -5.25167290715574 -5.31058521546792 -5.31667722060409 -5.30692814632956 -5.33963988400713 -5.32732858378037 -5.38003867914839 -5.4340430611553 -5.447761712778 -5.47987366265599 -5.47390006335574 -5.54040076030488 -5.51852610704028 -5.4901373540023 -5.50583457186426 -5.61285136832238 -5.50182504424872 -5.62759072976883 -5.58501806855558 -5.64639097097403 -5.59180690453911 -5.60869891491152 -5.55420084884985 -5.60770801209703 -5.69415420568292 -5.66440269867389 -5.6680453941266 -5.66572994064932 -5.66033470272974 -5.6824140628843 -5.64334376182671
"58" -4.19631404072146 -4.18173916075912 -4.18225375516478 -4.15387674717673 -4.25716784865433 -4.17652224092494 -4.27894028109277 -4.28350450167009 -4.27103653940566 -4.2711528111372 -4.11947358170291 -4.23810023903791 -4.2726031841203 -4.29845667809786 -4.14757888548852 -4.38994820518975 -4.58031706131239 -4.61433370624661 -4.65330937348596 -4.55739948763615 -4.62895115152068 -4.53714465253608 -4.62895236693369 -4.60705974668412 -4.68224132826394 -4.68857205475222 -4.69804649724492 -4.74106549705189 -4.83187839442578 -4.80536852631593 -4.82381411268397 -4.91136359741016 -4.83886515537524 -4.86208939094327 -4.89367062221267 -4.86005202108321 -4.92965614934208 -4.9275405681832 -4.93452235475857 -4.91599528728702 -5.0028682215711 -4.96762425976105 -4.9472051275922 -5.13731787036189 -5.00325132926103 -4.9833197582305 -5.13583215367243 -5.08409176408771 -5.12472864346337 -5.12693522377451 -5.21552996098309 -5.17915850113448 -5.25042453008134 -5.24374032538072 -5.22978089191297 -5.32052456806949 -5.31107858508665 -5.3312600174869 -5.31592207152966 -5.35028130463387 -5.44572415266604 -5.44928911293992 -5.44459098973131 -5.42074266234773 -5.49222951760237 -5.48613932719569 -5.48656361269969 -5.52524999737976 -5.55775555807101 -5.50350123951622 -5.52518484613871 -5.52288193284665 -5.54907006575406 -5.56737878086289 -5.59666198540832 -5.58495813514123 -5.53625094499748 -5.58824691926286 -5.6020070309881 -5.5495509281178 -5.57314544938285
"59" -4.16806639885625 -4.11720993771233 -4.11584310482908 -4.10973650551277 -4.19666184470501 -4.15051317771868 -4.1474988717563 -4.2216564918121 -4.19042912607296 -4.23652545732355 -4.07573391199342 -4.17449840133706 -4.19771581595018 -4.2341634103664 -4.11076998521249 -4.30232067225018 -4.41219410414837 -4.51125292869109 -4.51805676420893 -4.43712218227113 -4.52621501783585 -4.44773015748941 -4.5642027309456 -4.51373662963856 -4.59066110746437 -4.63098968283555 -4.61768454992164 -4.65587258934106 -4.7386828077582 -4.74017812462151 -4.7769813394755 -4.80539891179912 -4.80712221663778 -4.76966438490575 -4.83606065231775 -4.78824985407635 -4.88121811303905 -4.8975295003492 -4.84801686171757 -4.82478279272144 -4.92961522102984 -4.91718230488626 -4.95828543733789 -4.88797769005872 -5.07621590682609 -4.99543351298465 -5.00296452147346 -5.08395683796852 -4.95929395421744 -5.06942792099978 -5.11375700767756 -5.13631126449507 -5.15620845985774 -5.14593059202688 -5.2041305112746 -5.19382488500372 -5.21364661259801 -5.28124491732817 -5.26791891281245 -5.29157434281928 -5.27447284752303 -5.33010685081276 -5.36653231480089 -5.37273864959415 -5.447849240956 -5.45940907290857 -5.42311072845191 -5.45343565017203 -5.41228857069736 -5.54028981274657 -5.54063829505277 -5.46451557053121 -5.47707926192479 -5.51191262517031 -5.51401490478781 -5.55124769208245 -5.59005194650664 -5.52879746884798 -5.54215641842917 -5.49933613547976 -5.53481054159824
"60" -4.08882213633342 -4.06441449781115 -4.02876954656086 -4.03480177650105 -4.04945338296146 -4.02583333913629 -4.07352206506074 -4.09796454170022 -4.09149888205408 -4.11773661375532 -3.98944312543061 -4.06792321187165 -4.12808591199682 -4.15107222867133 -4.00596435277629 -4.16768438072818 -4.38303418482746 -4.42871346983778 -4.42517534106501 -4.40773023441535 -4.42279595789665 -4.41273246120617 -4.46726938925209 -4.45173157377643 -4.47734378031195 -4.53311096035928 -4.52233368314816 -4.5840586827722 -4.67995063646606 -4.65292326941925 -4.61970063388445 -4.69425368670549 -4.68398216314863 -4.68342228707579 -4.72254282798844 -4.71468380785661 -4.73269390326084 -4.75065000158246 -4.79489495851491 -4.73358869524933 -4.85923660555809 -4.88776217976953 -4.89780387165352 -4.92188553301935 -4.8371791463941 -4.94413737553989 -4.94174821337131 -4.99785654776465 -4.97844852449496 -4.91913480881409 -5.01471380091768 -5.03995395086907 -5.10701462947067 -5.05099923886558 -5.16942108028566 -5.08246444221349 -5.14705183855394 -5.17338824679359 -5.23094564303442 -5.23079203337613 -5.22060722151046 -5.23937346930652 -5.3104710901123 -5.3192649101502 -5.33508984321848 -5.36597198606037 -5.33805489516347 -5.40368907318098 -5.37752081784076 -5.39220660468708 -5.4858434978874 -5.38527133948145 -5.45840043256077 -5.39761367401911 -5.41315501600557 -5.45289578187174 -5.49924966221354 -5.47118473643876 -5.5107936035451 -5.46930333573923 -5.47241452109378
"61" -3.95795932019317 -3.97814978249062 -3.96272645414072 -3.94665118488003 -4.00525894957431 -3.96544953664577 -4.01944693245337 -4.02405209655372 -4.00496643360398 -4.01218505896039 -3.89324641436793 -4.02858810869538 -4.0254181181184 -4.06222085970027 -3.94124866665702 -4.12390571978206 -4.26721776263413 -4.32585731217801 -4.34337098279602 -4.29715675156778 -4.31408836865888 -4.32681903655903 -4.40004996480933 -4.34246491347711 -4.39094776500808 -4.42468908467872 -4.45189031862044 -4.45153004056202 -4.54864373402081 -4.57854711387547 -4.56755994004195 -4.62140485353668 -4.59092975086056 -4.60347550993423 -4.64809567859836 -4.59991460596099 -4.68694318104659 -4.67646486574007 -4.69455166556961 -4.64029187768313 -4.745915667994 -4.78288763849998 -4.75283807864328 -4.77927169563917 -4.82050313204578 -4.78657920303763 -5.00129439438721 -4.97011658897772 -4.91271308002644 -4.99340393457996 -4.89997108036997 -4.93151354483175 -5.0007883416764 -5.02193612782921 -5.0534306688351 -5.07718270620467 -5.0318563001969 -5.12101399175621 -5.13471705880822 -5.18070766830339 -5.18556099362953 -5.22968199343597 -5.23543183315099 -5.20545698282667 -5.24352079677006 -5.25016843843096 -5.26703501411914 -5.30711540517702 -5.28713774915972 -5.2514472540998 -5.30649321645011 -5.43891501686318 -5.37791187783313 -5.39306271234065 -5.33502569231649 -5.3422412926863 -5.39499365612454 -5.37485094532251 -5.45741105083941 -5.483539887954 -5.38518910047171
"62" -3.89690990515852 -3.90318452034642 -3.92999732085017 -3.91301914160134 -3.90164680894701 -3.88762496837881 -3.90851217920932 -3.95223414184752 -3.95729587626847 -3.93645510757329 -3.79172362551877 -3.92403384932995 -3.9664081659695 -4.01605408512174 -3.85115688055639 -4.03295151270701 -4.18850820413587 -4.2302026718927 -4.24649153035199 -4.20261254759233 -4.32628227779126 -4.19348021736861 -4.32306808856563 -4.26172098178681 -4.34894989725648 -4.36472503162206 -4.33131413349172 -4.39760694796864 -4.47781504395161 -4.46476308339661 -4.49017332159512 -4.54671645756461 -4.49611953501855 -4.49674116192333 -4.56768603092372 -4.57865278899657 -4.58918381523072 -4.60484508930563 -4.59733593806753 -4.5866416147789 -4.66375028314036 -4.64438801382657 -4.66681540808967 -4.74125329480743 -4.76355111294319 -4.75632439067244 -4.75977031593909 -4.94302658573088 -4.83817686416488 -4.82304162839698 -4.97023360289221 -4.8296652555059 -4.91830498197367 -4.90889353069671 -4.96278698397764 -4.97340902930441 -5.01885245927612 -5.06809603048394 -5.0480052979327 -5.07043391747515 -5.12256041453065 -5.13356245935873 -5.13039249082585 -5.14893064279101 -5.17971538056168 -5.16333854427923 -5.20103086086829 -5.23024710608318 -5.27166713052943 -5.27720873467061 -5.3277741293042 -5.269923403475 -5.34503993804564 -5.28460386262886 -5.31031480982439 -5.32948738237498 -5.3690621636909 -5.38325485189816 -5.28668631797218 -5.38811234184667 -5.39738305912147
"63" -3.81631929425643 -3.7860551374833 -3.84066848409876 -3.81268182610139 -3.83875811728368 -3.77416780111902 -3.82406548417131 -3.86134763005211 -3.84661708292427 -3.86370734847997 -3.70321243869279 -3.82847809493262 -3.86887195058198 -3.93222787772277 -3.79253631088077 -3.93349914897953 -4.10708766532668 -4.14928136809243 -4.17231997061979 -4.11296082852768 -4.19102018836455 -4.15804779434506 -4.19756680697373 -4.20999981746209 -4.22429460940595 -4.27577380725346 -4.26359652354949 -4.27763887265394 -4.41302224036895 -4.36713335794253 -4.36053251674804 -4.44009581195828 -4.37548491382936 -4.40789519456976 -4.472686139975 -4.46247308340531 -4.49999311686368 -4.50144388982144 -4.49166619395227 -4.46486280222655 -4.55404366516897 -4.55896344219358 -4.59370688321292 -4.6103317430336 -4.65786383752553 -4.6853709263129 -4.69627976173607 -4.70326034787254 -4.81539112909933 -4.74276128735855 -4.81221638245255 -4.8502271088183 -4.75099129136554 -4.84105485071144 -4.87582661679129 -4.90544367131378 -4.91117197441524 -4.95500664357174 -4.99320370861933 -5.00746848729976 -5.02492413874327 -5.02319166107749 -5.08037506263158 -5.04221942220652 -5.08415839128437 -5.07491225222371 -5.11196534077337 -5.16216962300566 -5.14105340755669 -5.19581087377937 -5.1779300606014 -5.18878354702029 -5.2230640813833 -5.26303698899183 -5.24815436184494 -5.2246296411389 -5.25765005735222 -5.25827498769516 -5.26264344118297 -5.28154520678967 -5.27871929579353
"64" -3.71894464860436 -3.71376284878809 -3.70726571310494 -3.70628803320188 -3.7761710497697 -3.75531151255215 -3.71100200991982 -3.78768285875332 -3.71769974312038 -3.7967720519231 -3.61745403692056 -3.73378432114845 -3.7715629500124 -3.81895741655514 -3.70215467416323 -3.87035525175867 -4.00150670257553 -4.03778879228338 -4.1318828518854 -4.00839153381109 -4.05262876091675 -4.02873112220846 -4.12817734887749 -4.08047523131576 -4.17836077455982 -4.17031420926323 -4.17756230584417 -4.20455869789295 -4.27307394158375 -4.27959924754077 -4.32763993416118 -4.32503492393301 -4.30738294759075 -4.28517055754147 -4.35684089371564 -4.39690396403783 -4.39409058330939 -4.41394414031168 -4.42815960173093 -4.37336701886977 -4.46534019461845 -4.50422651526249 -4.49519818769465 -4.51957023336107 -4.58876256051339 -4.60468199742913 -4.59284136700344 -4.62818126788257 -4.62939135112063 -4.83048332773931 -4.70610315133685 -4.73255948368812 -4.79743088876067 -4.67711655538434 -4.80083740643267 -4.8219376206699 -4.83626713666634 -4.87125987904913 -4.91038458102178 -4.91537764363932 -4.94916550423333 -4.93148773665385 -4.98670104531765 -4.9656039002639 -5.02121985615756 -5.021434426228 -5.04351385177339 -5.07268253890467 -5.11462701296715 -5.11067610895154 -5.15511269495962 -5.14086908465723 -5.17216958702538 -5.10572425943225 -5.25166490835991 -5.19085189363144 -5.15614519357311 -5.16529202163174 -5.24226718978552 -5.21558198819636 -5.22545648758281
